IdAlumno,Genero,FechaNacimiento,Distrito,Provincia,Departamento,FamiliarResponsable,AnioNacimiento
100069993,F,2003-05-10,TUPAC AMARU INCA,PISCO ,ICA,Padre,2003
100069994,F,2002-09-20,MOYOBAMBA,MOYOBAMBA ,SAN MARTÍN,,2002
100070108,M,2001-07-03,LOS OLIVOS,LIMA ,LIMA,,2001
100070134,M,2002-07-10,VILLA EL SALVADOR,LIMA ,LIMA,,2002
100070141,M,2003-08-22,SAN MARTÍN DE PORRES,LIMA ,LIMA,,2003
100070242,M,1998-09-16,SAN JUAN DE LURIGANCHO,LIMA ,LIMA,,1998
100070276,F,2001-01-01,RÍMAC,LIMA ,LIMA,Madre,2001
100070302,M,2003-06-24,SAN JUAN DE LURIGANCHO,LIMA ,LIMA,Padre,2003
100070305,F,2002-10-24,CHORRILLOS,LIMA ,LIMA,,2002
100070322,F,1999-10-13,COMAS,LIMA ,LIMA,,1999
100070325,F,2003-04-28,PUNTA HERMOSA,LIMA ,LIMA,Madre,2003
100070385,F,2003-04-29,LOS OLIVOS,LIMA ,LIMA,Madre,2003
100070451,F,2002-07-08,COTARUSE,AYMARAES,APURÍMAC,,2002
100070602,M,2002-05-22,SAN JUAN DE MIRAFLORES,LIMA ,LIMA,,2002
100070622,F,2002-02-13,PUENTE PIEDRA,LIMA ,LIMA,,2002
100070634,F,2002-04-20,INDEPENDENCIA,LIMA ,LIMA,,2002
100070637,M,2003-04-07,CHORRILLOS,LIMA ,LIMA,,2003
100070818,F,2002-12-08,LURIGANCHO,LIMA ,LIMA,,2002
100070840,F,1977-09-22,CHACLACAYO,LIMA ,LIMA,,1977
100070843,F,1974-07-14,LURIGANCHO,LIMA ,LIMA,,1974
100070844,F,2002-07-29,ATE,LIMA ,LIMA,,2002
100070846,M,2002-07-25,SAN MARTÍN DE PORRES,LIMA ,LIMA,,2002
100071238,F,1999-09-21,ATE,LIMA ,LIMA,,1999
100071780,F,2004-01-26,SAN MARTÍN DE PORRES,LIMA ,LIMA,Padre,2004
100072245,F,2002-11-01,ANTONIO RAYMONDI,BOLOGNESI,ÁNCASH,,2002
100072330,F,2003-12-01,PUENTE PIEDRA,LIMA ,LIMA,Padre,2003
100072406,M,2002-02-09,CHORRILLOS,LIMA ,LIMA,,2002
100072420,M,2000-02-24,SAN MARTÍN DE PORRES,LIMA ,LIMA,,2000
100072474,F,2003-05-04,PUENTE PIEDRA,LIMA ,LIMA,Madre,2003
100072538,F,2001-04-19,LURIGANCHO,LIMA ,LIMA,,2001
100072541,F,1980-01-11,ATE,LIMA ,LIMA,,1980
100072543,M,1978-06-21,ATE,LIMA ,LIMA,,1978
100072563,F,1997-01-26,COMAS,LIMA ,LIMA,,1997
100072587,F,2005-11-10,COMAS,LIMA ,LIMA,Madre,2005
100072592,M,2003-02-06,LAGUNAS,ALTO AMAZONAS ,LORETO,,2003
100072596,M,1995-09-08,ATE,LIMA ,LIMA,,1995
100072685,F,2003-09-30,ATE,LIMA ,LIMA,,2003
100072694,F,2003-02-07,SANTA ANITA,LIMA ,LIMA,,2003
100072709,F,1980-07-28,SANTA ANITA,LIMA ,LIMA,,1980
100072713,F,1988-09-09,PACHACAMAC,LIMA ,LIMA,,1988
100072718,F,2003-02-28,VILLA EL SALVADOR,LIMA ,LIMA,Madre,2003
100072731,F,1997-05-10,ATE,LIMA ,LIMA,,1997
100072733,M,1985-08-20,ATE,LIMA ,LIMA,,1985
100072739,M,1995-04-16,CHORRILLOS,LIMA ,LIMA,,1995
100072740,M,2002-09-21,ATE,LIMA ,LIMA,,2002
100072781,F,2002-04-24,ATE,LIMA ,LIMA,,2002
100072809,F,2003-04-26,LURIGANCHO,LIMA ,LIMA,,2003
100072871,F,2000-02-26,ATE,LIMA ,LIMA,,2000
100072872,F,1987-07-27,SANTA ANITA,LIMA ,LIMA,,1987
100072917,F,2003-03-27,LOS OLIVOS,LIMA ,LIMA,Padre,2003
100072926,F,2002-12-30,VILLA MARÍA DEL TRIUNFO,LIMA ,LIMA,,2002
100072936,F,2000-03-05,LURIGANCHO,LIMA ,LIMA,,2000
100072942,F,2001-10-27,YARINACOCHA,CORONEL PORTILLO ,UCAYALI,Madre,2001
100072980,F,2003-06-08,CARABAYLLO,LIMA ,LIMA,Madre,2003
100073018,M,2003-07-03,LURIGANCHO,LIMA ,LIMA,,2003
100073019,F,1995-08-20,ATE,LIMA ,LIMA,,1995
100073022,M,2003-05-09,ATE,LIMA ,LIMA,Padre,2003
100073026,F,2003-02-01,CHACLACAYO,LIMA ,LIMA,,2003
100073038,F,1995-07-13,SANTIAGO DE SURCO,LIMA ,LIMA,,1995
100073043,F,2003-07-13,SANTA EULALIA,HUAROCHIRÍ ,LIMA,,2003
100073051,F,1998-01-15,ATE,LIMA ,LIMA,,1998
100073061,F,2003-07-10,ATE,LIMA ,LIMA,,2003
100073067,F,1997-03-02,LURIGANCHO,LIMA ,LIMA,,1997
100073077,F,2003-03-16,ATE,LIMA ,LIMA,,2003
100073093,F,2001-07-13,CARABAYLLO,LIMA ,LIMA,,2001
100073097,M,2003-06-28,ATE,LIMA ,LIMA,,2003
100073110,M,1996-01-17,INDEPENDENCIA,LIMA ,LIMA,,1996
100073139,F,1995-12-21,ATE,LIMA ,LIMA,,1995
100073148,F,1999-12-22,COMAS,LIMA ,LIMA,,1999
100073165,F,2003-06-15,SAN JUAN DE LURIGANCHO,LIMA ,LIMA,Madre,2003
100073186,M,2000-09-21,ATE,LIMA ,LIMA,,2000
100073195,M,2004-03-12,PUENTE PIEDRA,LIMA ,LIMA,Madre,2004
100073205,F,1983-06-26,LURIGANCHO,LIMA ,LIMA,,1983
100073208,F,1983-06-25,LURIGANCHO,LIMA ,LIMA,,1983
100073231,F,2003-03-20,SAN ANTONIO,CAÑETE ,LIMA,,2003
100073284,M,2001-03-05,ATE,LIMA ,LIMA,,2001
100073309,M,2003-04-26,ATE,LIMA ,LIMA,,2003
100073313,F,2003-08-14,CARABAYLLO,LIMA ,LIMA,Padre,2003
100073328,F,1995-03-30,ANCÓN,LIMA ,LIMA,,1995
100073335,F,2003-06-06,ATE,LIMA ,LIMA,,2003
100073336,F,2001-12-23,ATE,LIMA ,LIMA,,2001
100073351,M,2002-10-21,ATE,LIMA ,LIMA,,2002
100073359,M,2002-11-17,LURIGANCHO,LIMA ,LIMA,,2002
100073369,M,1997-07-30,LURIGANCHO,LIMA ,LIMA,,1997
100073376,F,1989-01-30,SANTIAGO DE SURCO,LIMA ,LIMA,,1989
100073384,M,1997-04-27,SAN MIGUEL,LIMA ,LIMA,,1997
100073401,F,2001-07-30,SURQUILLO,LIMA ,LIMA,,2001
100073417,M,2002-02-12,LURIN,LIMA ,LIMA,,2002
100073422,F,2003-02-01,SAN JUAN DE MIRAFLORES,LIMA ,LIMA,Padre,2003
100073430,F,2001-12-21,INDEPENDENCIA,LIMA ,LIMA,,2001
100073434,M,2003-04-07,MAGDALENA DEL MAR,LIMA ,LIMA,,2003
100073472,F,1992-06-22,ATE,LIMA ,LIMA,,1992
100073487,F,2002-03-08,LOS OLIVOS,LIMA ,LIMA,Padre,2002
100073498,F,2001-12-01,ATE,LIMA ,LIMA,,2001
100073507,F,2003-06-23,SAN JUAN DE LURIGANCHO,LIMA ,LIMA,Madre,2003
100073521,M,1990-12-13,ATE,LIMA ,LIMA,,1990
100073522,M,1976-04-02,LOS OLIVOS,LIMA ,LIMA,,1976
100073531,M,1998-02-03,ATE,LIMA ,LIMA,,1998
100073571,M,2002-02-16,COMAS,LIMA ,LIMA,Padre,2002
100073577,F,2002-05-23,SAN JUAN DE LURIGANCHO,LIMA ,LIMA,,2002
100073587,M,1990-12-11,ATE,LIMA ,LIMA,,1990
100073592,F,2002-04-01,ATE,LIMA ,LIMA,,2002
100073596,F,2000-03-30,ATE,LIMA ,LIMA,,2000
100073600,M,2000-02-01,LURIGANCHO,LIMA ,LIMA,,2000
100073603,F,2003-08-04,ATE,LIMA ,LIMA,,2003
100073604,F,2003-02-11,LURIGANCHO,LIMA ,LIMA,,2003
100073611,F,2003-01-11,PUENTE PIEDRA,LIMA ,LIMA,Madre,2003
100073617,M,2001-09-04,ATE,LIMA ,LIMA,,2001
100073621,F,2000-02-23,LIMA,LIMA ,LIMA,,2000
100073640,M,2001-10-02,LURIGANCHO,LIMA ,LIMA,,2001
100073643,M,2003-05-10,ATE,LIMA ,LIMA,,2003
100073647,F,2003-07-08,VILLA MARÍA DEL TRIUNFO,LIMA ,LIMA,Madre,2003
100073650,F,2003-06-12,ATE,LIMA ,LIMA,,2003
100073652,F,2002-11-14,ATE,LIMA ,LIMA,,2002
100073653,F,2003-04-23,SANTA ANITA,LIMA ,LIMA,,2003
100073661,F,2004-01-05,ATE,LIMA ,LIMA,,2004
100073662,M,2002-08-12,ATE,LIMA ,LIMA,,2002
100073666,M,2002-03-27,SANTA ANITA,LIMA ,LIMA,,2002
100073674,F,2002-10-05,SAN MARTÍN DE PORRES,LIMA ,LIMA,Madre,2002
100073675,F,2010-02-10,SAN MARTÍN DE PORRES,LIMA ,LIMA,Padre,2010
100073698,F,2002-12-29,LURIGANCHO,LIMA ,LIMA,,2002
100073729,M,2001-06-11,ATE,LIMA ,LIMA,,2001
100073753,F,2000-11-17,CHACLACAYO,LIMA ,LIMA,,2000
100073764,M,2001-09-12,LURIGANCHO,LIMA ,LIMA,,2001
100073766,M,2002-10-07,NUEVO IMPERIAL,CAÑETE ,LIMA,,2002
100073772,M,2002-10-09,CHACLACAYO,LIMA ,LIMA,,2002
100073787,M,2003-06-03,ATE,LIMA ,LIMA,,2003
100073797,F,2002-01-07,ATE,LIMA ,LIMA,,2002
100073805,M,1994-07-23,ATE,LIMA ,LIMA,,1994
100073817,M,2002-12-07,LURIN,LIMA ,LIMA,,2002
100073819,F,2002-08-03,LURIGANCHO,LIMA ,LIMA,,2002
100073821,M,2001-11-10,ATE,LIMA ,LIMA,,2001
100073831,F,2002-12-03,CAJAMARCA,CAJAMARCA,CAJAMARCA,Madre,2002
100073836,M,2002-08-30,ATE,LIMA ,LIMA,,2002
100073863,F,1996-04-21,VILLA MARÍA DEL TRIUNFO,LIMA ,LIMA,,1996
100073889,F,2003-06-26,ATE,LIMA ,LIMA,,2003
100073892,F,1998-08-22,ATE,LIMA ,LIMA,,1998
100073902,F,2002-01-31,CHORRILLOS,LIMA ,LIMA,,2002
100073903,F,2002-12-31,ATE,LIMA ,LIMA,,2002
100073904,F,2002-12-27,LURIGANCHO,LIMA ,LIMA,,2002
100073907,F,2002-08-28,ATE,LIMA ,LIMA,,2002
100073917,F,1989-03-01,ATE,LIMA ,LIMA,,1989
100073922,F,2003-06-26,ATE,LIMA ,LIMA,,2003
100073926,M,2002-01-17,ATE,LIMA ,LIMA,,2002
100073941,M,2001-12-25,PANGOA,SATIPO ,JUNÍN,,2001
100073946,M,2003-10-05,ATE,LIMA ,LIMA,,2003
100073952,F,2003-03-18,ATE,LIMA ,LIMA,,2003
100073953,F,2002-05-07,ATE,LIMA ,LIMA,,2002
100073954,F,2003-01-05,PACHACAMAC,LIMA ,LIMA,,2003
100073955,M,2001-02-24,LURIGANCHO,LIMA ,LIMA,,2001
100073959,F,2002-11-13,ATE,LIMA ,LIMA,,2002
100073977,F,2001-02-16,EL AGUSTINO,LIMA ,LIMA,,2001
100073981,F,2002-11-04,LURIGANCHO,LIMA ,LIMA,,2002
100073982,M,2002-06-01,CHACLACAYO,LIMA ,LIMA,,2002
100073987,F,2003-09-08,ATE,LIMA ,LIMA,,2003
100073989,F,2001-02-19,ATE,LIMA ,LIMA,,2001
100073990,F,2002-11-04,LURIGANCHO,LIMA ,LIMA,,2002
100073993,M,2002-06-28,ATE,LIMA ,LIMA,,2002
100073996,M,2000-10-04,PACHACAMAC,LIMA ,LIMA,,2000
100074006,F,1993-02-13,LURIGANCHO,LIMA ,LIMA,,1993
100074007,F,2003-06-09,CORACORA,PARINACOCHAS,AYACUCHO,,2003
100074008,F,2003-12-26,SAN JUAN DE LURIGANCHO,LIMA ,LIMA,,2003
100074016,F,2003-07-11,ATE,LIMA ,LIMA,,2003
100074037,M,2003-09-06,ATE,LIMA ,LIMA,,2003
100074051,F,1983-01-18,ATE,LIMA ,LIMA,,1983
100074076,F,2001-05-05,LURIGANCHO,LIMA ,LIMA,,2001
100074084,F,1993-10-06,VILLA MARÍA DEL TRIUNFO,LIMA ,LIMA,,1993
100074102,F,2002-01-02,PUENTE PIEDRA,LIMA ,LIMA,,2002
100074105,M,2003-07-12,VILLA EL SALVADOR,LIMA ,LIMA,,2003
100074108,F,2003-05-11,LURIGANCHO,LIMA ,LIMA,,2003
100074117,F,2003-03-07,SANTA ANITA,LIMA ,LIMA,,2003
100074123,F,2000-06-27,ATE,LIMA ,LIMA,,2000
100074131,F,1996-12-13,SAN JUAN DE LURIGANCHO,LIMA ,LIMA,,1996
100074136,F,2000-10-06,CHACLACAYO,LIMA ,LIMA,,2000
100074180,F,2003-04-11,ATE,LIMA ,LIMA,,2003
100074183,F,2003-09-29,ATE,LIMA ,LIMA,,2003
100074184,F,2001-05-14,ATE,LIMA ,LIMA,,2001
100074210,M,2001-08-28,SAN MARTÍN DE PORRES,LIMA ,LIMA,,2001
100074238,F,2000-01-25,LOS OLIVOS,LIMA ,LIMA,Madre,2000
100074269,F,2001-07-17,SAN JUAN DE LURIGANCHO,LIMA ,LIMA,,2001
100074275,M,2001-02-20,VILLA MARÍA DEL TRIUNFO,LIMA ,LIMA,,2001
100074295,F,2003-02-12,ATE,LIMA ,LIMA,,2003
100074301,F,2001-04-02,LURIGANCHO,LIMA ,LIMA,,2001
100074304,M,2003-01-23,ATE,LIMA ,LIMA,,2003
100074315,M,2002-10-10,SAN MARTÍN DE PORRES,LIMA ,LIMA,,2002
100074326,M,2002-12-19,ATE,LIMA ,LIMA,,2002
100074364,F,1999-10-25,SAN MARTÍN DE PORRES,LIMA ,LIMA,,1999
100074369,M,2002-03-21,LOS OLIVOS,LIMA ,LIMA,,2002
100074396,F,2003-04-01,ATE,LIMA ,LIMA,,2003
100074398,F,2003-06-10,LURIGANCHO,LIMA ,LIMA,,2003
100074411,F,2003-09-26,CAJAMARCA,CAJAMARCA,CAJAMARCA,,2003
100074415,F,2002-08-24,ATE,LIMA ,LIMA,,2002
100074419,M,2003-04-27,JESÚS MARÍA,LIMA ,LIMA,Padre,2003
100074425,F,2003-01-03,ATE,LIMA ,LIMA,,2003
100074426,F,1998-11-10,LIMA,LIMA ,LIMA,,1998
100074456,F,1994-05-06,JAUJA,JAUJA ,JUNÍN,,1994
100074466,F,1988-06-18,ATE,LIMA ,LIMA,,1988
100074500,F,2003-08-19,SAN JUAN DE MIRAFLORES,LIMA ,LIMA,,2003
100074501,F,2003-04-09,JESÚS MARÍA,LIMA ,LIMA,,2003
100074507,F,2002-06-02,LURIGANCHO,LIMA ,LIMA,,2002
100074513,F,2002-10-18,SAN JUAN DE LURIGANCHO,LIMA ,LIMA,,2002
100074514,F,2001-11-05,ATE,LIMA ,LIMA,,2001
100074515,M,1998-09-01,ATE,LIMA ,LIMA,,1998
100074517,F,1998-04-06,SAN ANTONIO,HUAROCHIRÍ ,LIMA,,1998
100074534,M,2002-09-15,PACHACAMAC,LIMA ,LIMA,,2002
100074536,F,2000-10-24,ATE,LIMA ,LIMA,,2000
100074545,F,2002-09-08,PACHACAMAC,LIMA ,LIMA,,2002
100074547,M,1997-09-17,SANTA ANITA,LIMA ,LIMA,,1997
100074551,F,2002-09-02,LURIGANCHO,LIMA ,LIMA,,2002
100074564,F,1994-08-10,VILLA EL SALVADOR,LIMA ,LIMA,,1994
100074578,F,2003-06-23,CIENEGUILLA,LIMA ,LIMA,,2003
100074594,F,1999-10-10,LURIGANCHO,LIMA ,LIMA,,1999
100074601,M,2003-02-03,CALLAO,PROV. CONST. DEL CALLAO,CALLAO,,2003
100074642,F,2003-02-06,ATE,LIMA ,LIMA,,2003
100074650,F,2003-01-18,SAN MARTÍN DE PORRES,LIMA ,LIMA,Madre,2003
100074668,M,2002-11-27,ATE,LIMA ,LIMA,,2002
100074670,M,2000-10-14,ATE,LIMA ,LIMA,,2000
100074690,F,2003-01-13,ATE,LIMA ,LIMA,,2003
100074706,M,2003-02-10,ATE,LIMA ,LIMA,,2003
100074712,F,2001-05-15,ATE,LIMA ,LIMA,,2001
100074718,M,1995-05-29,PUENTE PIEDRA,LIMA ,LIMA,Padre,1995
100074727,M,2002-05-02,ATE,LIMA ,LIMA,,2002
100074729,M,2020-02-22,SAN JUAN DE MIRAFLORES,LIMA ,LIMA,Padre,2020
100074767,M,2002-07-21,SAN MATEO,HUAROCHIRÍ ,LIMA,,2002
100074769,M,1999-05-29,LURIGANCHO,LIMA ,LIMA,,1999
100074780,F,1995-04-10,RÍMAC,LIMA ,LIMA,,1995
100074783,F,2002-03-26,CHORRILLOS,LIMA ,LIMA,,2002
100074785,F,2002-11-10,LURIGANCHO,LIMA ,LIMA,,2002
100074795,F,2002-02-08,LIMA,LIMA ,LIMA,,2002
100074809,F,1995-09-20,COMAS,LIMA ,LIMA,,1995
100074830,F,2003-03-31,SANTIAGO DE SURCO,LIMA ,LIMA,,2003
100074831,F,2003-01-07,PACHACAMAC,LIMA ,LIMA,,2003
100074842,F,2001-03-13,CHACLACAYO,LIMA ,LIMA,,2001
100074847,F,2004-06-04,LOS OLIVOS,LIMA ,LIMA,Madre,2004
100074852,F,1999-10-30,OLLANTAYTAMBO,URUBAMBA,CUSCO,,1999
100074861,F,2003-08-30,LOS OLIVOS,LIMA ,LIMA,Madre,2003
100074881,M,2002-07-06,SAN MARTÍN DE PORRES,LIMA ,LIMA,,2002
100074885,F,2002-01-31,BREÑA,LIMA ,LIMA,,2002
100074905,M,2002-09-08,SAN MIGUEL,LIMA ,LIMA,,2002
100074930,F,2002-09-29,CHACLACAYO,LIMA ,LIMA,,2002
100074931,F,2002-09-14,SAN MARTÍN DE PORRES,LIMA ,LIMA,,2002
100074947,M,1966-03-27,INDEPENDENCIA,LIMA ,LIMA,,1966
100074952,M,2002-07-28,SAN JUAN DE MIRAFLORES,LIMA ,LIMA,,2002
100074963,F,2000-01-30,EL AGUSTINO,LIMA ,LIMA,,2000
100074967,F,1992-02-15,ATE,LIMA ,LIMA,,1992
100074969,F,2004-05-12,LIMA,LIMA ,LIMA,,2004
100074973,F,2001-06-07,CHORRILLOS,LIMA ,LIMA,,2001
100074988,M,2001-01-15,CALLAO,PROV. CONST. DEL CALLAO,CALLAO,,2001
100074989,M,1987-12-27,SAN JUAN DE LURIGANCHO,LIMA ,LIMA,,1987
100075000,F,1999-02-14,ATE,LIMA ,LIMA,,1999
100075004,F,2003-03-31,ATE,LIMA ,LIMA,,2003
100075008,F,2001-03-30,SANTA ANITA,LIMA ,LIMA,,2001
100075033,F,1999-11-08,ATE,LIMA ,LIMA,,1999
100075038,F,2000-05-26,ATE,LIMA ,LIMA,,2000
100075052,M,2000-08-15,INDEPENDENCIA,HUARAZ,ÁNCASH,,2000
100075057,F,2000-05-03,VILLA MARÍA DEL TRIUNFO,LIMA ,LIMA,Madre,2000
100075095,M,1992-04-16,CARABAYLLO,LIMA ,LIMA,,1992
100075117,F,1999-06-06,ATE,LIMA ,LIMA,,1999
100075132,M,2003-09-26,ATE,LIMA ,LIMA,,2003
100075135,M,1997-02-10,ATE,LIMA ,LIMA,,1997
100075142,F,1994-10-28,LOS OLIVOS,LIMA ,LIMA,,1994
100075166,M,1998-11-20,SAN JUAN DE MIRAFLORES,LIMA ,LIMA,,1998
100075168,F,1976-04-22,SURQUILLO,LIMA ,LIMA,,1976
100075174,M,2003-01-20,LURIGANCHO,LIMA ,LIMA,,2003
100075178,F,2003-03-16,CHACLACAYO,LIMA ,LIMA,,2003
100075196,F,2001-07-21,ATE,LIMA ,LIMA,,2001
100075236,F,1997-06-24,ATE,LIMA ,LIMA,,1997
100075237,M,2003-06-24,LURIGANCHO,LIMA ,LIMA,,2003
100075238,F,2001-07-23,CHACLACAYO,LIMA ,LIMA,,2001
100075246,F,1999-09-21,ATE,LIMA ,LIMA,,1999
100075249,M,1993-10-16,ATE,LIMA ,LIMA,,1993
100075259,M,1997-11-30,JESÚS MARÍA,LIMA ,LIMA,Madre,1997
100075266,M,1995-10-06,COMAS,LIMA ,LIMA,,1995
100075267,M,1991-03-10,SAN MARTÍN DE PORRES,LIMA ,LIMA,,1991
100075268,F,1995-02-06,SAN ISIDRO,LIMA ,LIMA,Padre,1995
100075274,F,2001-02-04,SANTA ANITA,LIMA ,LIMA,,2001
100075277,M,1998-09-23,LOS OLIVOS,LIMA ,LIMA,Madre,1998
100075312,F,1976-10-25,SANTIAGO DE SURCO,LIMA ,LIMA,,1976
100075325,F,2001-03-24,ATE,LIMA ,LIMA,,2001
100075331,F,2003-06-19,SANTA ANITA,LIMA ,LIMA,,2003
100075332,M,1998-08-04,VILLA EL SALVADOR,LIMA ,LIMA,,1998
100075334,M,1997-07-06,ATE,LIMA ,LIMA,,1997
100075394,F,1998-04-25,ATE,LIMA ,LIMA,,1998
100075398,F,1994-07-11,ATE,LIMA ,LIMA,,1994
100075399,F,1994-06-05,LURIGANCHO,LIMA ,LIMA,,1994
100075401,M,2001-02-16,ATE,LIMA ,LIMA,,2001
100075404,M,2002-05-30,ATE,LIMA ,LIMA,,2002
100075407,M,1974-09-08,VILLA MARÍA DEL TRIUNFO,LIMA ,LIMA,,1974
100075408,F,2001-12-31,ATE,LIMA ,LIMA,,2001
100075409,M,2002-10-18,ATE,LIMA ,LIMA,,2002
100075412,F,1980-09-09,MIRAFLORES,LIMA ,LIMA,,1980
100075414,M,2002-10-11,CIENEGUILLA,LIMA ,LIMA,,2002
100075418,M,1991-08-17,SANTA ANITA,LIMA ,LIMA,,1991
100075426,F,2003-12-24,SANTA ANITA,LIMA ,LIMA,,2003
100075428,F,2003-02-15,ATE,LIMA ,LIMA,,2003
100075435,F,1987-09-03,ATE,LIMA ,LIMA,,1987
100075440,F,2003-04-04,ATE,LIMA ,LIMA,,2003
100075446,F,2000-05-01,ATE,LIMA ,LIMA,,2000
100075449,F,2003-03-20,ATE,LIMA ,LIMA,,2003
100075454,F,2001-06-25,SAN JUAN DE LURIGANCHO,LIMA ,LIMA,,2001
100075456,F,2003-04-22,CHACLACAYO,LIMA ,LIMA,Padre,2003
100075458,F,1987-06-19,VILLA MARÍA DEL TRIUNFO,LIMA ,LIMA,,1987
100075461,F,2002-11-20,ATE,LIMA ,LIMA,,2002
100075477,F,1995-06-16,LIMA,LIMA ,LIMA,,1995
100075480,F,2002-10-26,LA MOLINA,LIMA ,LIMA,,2002
100075496,F,1987-09-08,HUARAL,HUARAL ,LIMA,,1987
100075497,M,1991-11-01,LOS OLIVOS,LIMA ,LIMA,,1991
100075513,F,2002-10-19,LURIGANCHO,LIMA ,LIMA,,2002
100075527,F,2002-09-22,LURIGANCHO,LIMA ,LIMA,,2002
100075528,F,1998-07-21,LURIGANCHO,LIMA ,LIMA,,1998
100075537,F,2003-11-04,ATE,LIMA ,LIMA,,2003
100075555,F,2002-01-31,CHACLACAYO,LIMA ,LIMA,,2002
100075580,F,2002-08-02,EL AGUSTINO,LIMA ,LIMA,,2002
100075581,M,2001-08-29,CUSCO,CUSCO,CUSCO,,2001
100075585,F,2001-10-09,LOS OLIVOS,LIMA ,LIMA,,2001
100075591,M,2001-07-15,LA MOLINA,LIMA ,LIMA,,2001
100075593,F,2000-04-02,ATE,LIMA ,LIMA,,2000
100075597,F,2003-05-26,ATE,LIMA ,LIMA,,2003
100075600,M,2000-05-06,ATE,LIMA ,LIMA,,2000
100075602,F,2002-09-16,VILLA EL SALVADOR,LIMA ,LIMA,,2002
100075610,F,2001-04-06,SANTA ANITA,LIMA ,LIMA,,2001
100075618,M,2002-08-30,SAN JUAN DE MIRAFLORES,LIMA ,LIMA,,2002
100075633,F,1997-05-21,LA MOLINA,LIMA ,LIMA,,1997
100075643,F,2003-02-16,ATE,LIMA ,LIMA,,2003
100075645,F,1987-12-19,ATE,LIMA ,LIMA,,1987
100075661,F,2004-04-13,ATE,LIMA ,LIMA,,2004
100075663,M,2002-07-27,ATE,LIMA ,LIMA,,2002
100075666,F,1999-08-12,LURIGANCHO,LIMA ,LIMA,,1999
100075677,F,2001-09-24,SANTA ANITA,LIMA ,LIMA,,2001
100075690,F,2002-11-02,CARABAYLLO,LIMA ,LIMA,Madre,2002
100075720,F,1994-06-05,LIMA,LIMA ,LIMA,,1994
100075730,F,2001-07-24,RUPA-RUPA,LEONCIO PRADO,HUÁNUCO,Madre,2001
100075735,F,2002-01-13,SAN MARTÍN DE PORRES,LIMA ,LIMA,Padre,2002
100075757,M,2002-04-13,SAN LUIS,LIMA ,LIMA,,2002
100075765,M,2001-03-11,ATE,LIMA ,LIMA,,2001
100075789,F,2002-10-18,ATE,LIMA ,LIMA,,2002
100075797,M,2003-03-29,SANTA ANITA,LIMA ,LIMA,,2003
100075803,F,1999-06-20,SAN LUIS,LIMA ,LIMA,,1999
100075810,M,1998-08-05,SAN BORJA,LIMA ,LIMA,,1998
100075815,F,2002-04-17,SAN JUAN DE LURIGANCHO,LIMA ,LIMA,,2002
100075839,F,2003-09-24,CALLAO,PROV. CONST. DEL CALLAO,CALLAO,,2003
100075846,F,2001-09-01,SAN JUAN DE MIRAFLORES,LIMA ,LIMA,Padre,2001
100075881,F,1998-10-23,ATE,LIMA ,LIMA,,1998
100075882,M,2002-11-28,CHACLACAYO,LIMA ,LIMA,,2002
100075890,F,2001-02-14,LURIGANCHO,LIMA ,LIMA,,2001
100075894,F,2002-10-04,CHORRILLOS,LIMA ,LIMA,,2002
100075896,M,2002-10-11,ATE,LIMA ,LIMA,,2002
100075898,F,2003-03-15,ATE,LIMA ,LIMA,,2003
100075919,M,1994-05-17,ATE,LIMA ,LIMA,Madre,1994
100075924,F,2001-05-02,SANTIAGO DE SURCO,LIMA ,LIMA,,2001
100075928,F,1999-05-03,LA VICTORIA,LIMA ,LIMA,,1999
100075936,F,2003-01-03,ATE,LIMA ,LIMA,,2003
100075940,M,2001-05-24,ATE,LIMA ,LIMA,,2001
100075941,F,2000-11-03,ATE,LIMA ,LIMA,,2000
100075960,M,2001-10-20,COMAS,LIMA ,LIMA,,2001
100075980,F,2003-03-28,LURIGANCHO,LIMA ,LIMA,,2003
100075991,M,2003-03-09,VILLA EL SALVADOR,LIMA ,LIMA,,2003
100076021,M,2002-05-10,ATE,LIMA ,LIMA,,2002
100076030,F,2001-07-13,LURIGANCHO,LIMA ,LIMA,,2001
100076040,M,2003-03-11,ATE,LIMA ,LIMA,Padre,2003
100076048,F,2002-04-13,CHORRILLOS,LIMA ,LIMA,,2002
100076053,F,2003-07-25,VILLA EL SALVADOR,LIMA ,LIMA,Madre,2003
100076065,F,2003-07-30,SAN JUAN DE MIRAFLORES,LIMA ,LIMA,Apoderado,2003
100076086,F,1992-06-07,LOS OLIVOS,LIMA ,LIMA,Madre,1992
100076097,F,1995-03-08,LA MOLINA,LIMA ,LIMA,,1995
100076098,F,2002-10-14,ATE,LIMA ,LIMA,,2002
100076105,M,2002-02-03,SAN JUAN DE MIRAFLORES,LIMA ,LIMA,,2002
100076130,M,2002-08-09,ATE,LIMA ,LIMA,,2002
100076180,F,2002-06-29,PUENTE PIEDRA,LIMA ,LIMA,,2002
100076184,F,2004-02-18,ASCENSIÓN,HUANCAVELICA,HUANCAVELICA,Madre,2004
100076191,F,2003-01-08,ATE,LIMA ,LIMA,,2003
100076193,F,2003-01-26,COMAS,LIMA ,LIMA,,2003
100076195,F,2002-05-24,SANTIAGO DE SURCO,LIMA ,LIMA,,2002
100076204,F,2004-05-12,SANTO DOMINGO DE ANDA,LEONCIO PRADO,HUÁNUCO,Apoderado,2004
