IdAlumno,Prediccion,Prediccion_Probabilidad,Edad,Genero,Distrito,Provincia,Departamento,FamiliarResponsable,CantParcialesDesaprobados,CantFinalesDesaprobados,ExcedeNotasDesaprobadasNoParcNoFin,ExcedeMitadCursosDesaprobados,GrupoEdad,ExcedePagosAtrasados,TipoColegio,Desercion
100137469,0,0.2711168841673557,18.0,F,LURIN,LIMA ,LIMA,Apoderado,2,2,NO,NO,MenosDe18,0.0,PRIV,0
100137470,0,0.1418918612071379,20.0,M,SAN MARTÍN DE PORRES,LIMA ,LIMA,Alumno,0,0,NO,NO,Entre18y25,0.0,PUBL,1
100137471,0,0.15749040184156685,19.0,F,LOS OLIVOS,LIMA ,LIMA,Alumno,1,1,NO,NO,Entre18y25,0.0,PUBL,1
100137472,1,0.5459558670282584,19.0,F,SAN MARTÍN DE PORRES,LIMA ,LIMA,Alumno,1,3,NO,NO,Entre18y25,0.0,PUBL,1
100137480,1,0.9877446533429923,17.0,F,CHORRILLOS,LIMA ,LIMA,Padre,4,6,SI,SI,MenosDe18,0.0,PUBL,1
100137481,0,0.19660308385592268,22.0,F,CHORRILLOS,LIMA ,LIMA,Alumno,0,0,NO,NO,Entre18y25,0.0,PUBL,0
100137485,1,0.9850843703946147,22.0,M,AYACUCHO,HUAMANGA,AYACUCHO,Alumno,3,5,SI,SI,Entre18y25,1.0,PRIV,1
100137506,0,0.25277382734492226,18.0,F,RÍMAC,LIMA ,LIMA,Madre,0,0,NO,NO,MenosDe18,0.0,PUBL,0
100137511,0,0.05416752007134897,19.0,M,CHILCA,CAÑETE ,LIMA,Alumno,0,0,NO,NO,Entre18y25,0.0,PUBL,0
100137515,0,0.2101127947717597,19.0,F,LOS OLIVOS,LIMA ,LIMA,Alumno,2,2,NO,NO,Entre18y25,0.0,PRIV,1
100137516,0,0.005185072798840702,21.0,F,MAGDALENA DEL MAR,LIMA ,LIMA,Alumno,0,0,NO,NO,Entre18y25,0.0,PUBL,0
100137527,0,0.16647817634300685,20.0,F,LURIGANCHO,LIMA ,LIMA,Alumno,1,0,NO,NO,Entre18y25,0.0,PRIV,0
100137534,0,0.0027584198061858757,17.0,F,CALLAO,PROV. CONST. DEL CALLAO,CALLAO,Madre,0,0,NO,NO,MenosDe18,0.0,PUBL,0
100137537,0,0.12659785672146295,17.0,F,LOS OLIVOS,LIMA ,LIMA,Madre,0,0,NO,NO,MenosDe18,0.0,PUBL,0
100137538,0,0.08584132596265012,18.0,F,LURIN,LIMA ,LIMA,Padre,0,0,NO,NO,MenosDe18,0.0,PRIV,0
100137545,0,0.02810026601234952,19.0,F,ANCÓN,LIMA ,LIMA,Alumno,1,0,NO,NO,Entre18y25,0.0,PUBL,0
100137546,0,0.12096307998163205,20.0,F,LURIN,LIMA ,LIMA,Alumno,0,0,NO,NO,Entre18y25,0.0,PUBL,0
100137554,0,0.15934695258566,20.0,F,VILLA EL SALVADOR,LIMA ,LIMA,Alumno,0,0,NO,NO,Entre18y25,0.0,PUBL,0
100137556,1,0.5873528375205158,17.0,M,SAN BORJA,LIMA ,LIMA,Madre,4,3,SI,NO,MenosDe18,0.0,PRIV,0
100137562,0,0.35062574982787564,24.0,F,INDEPENDENCIA,LIMA ,LIMA,Alumno,2,1,NO,NO,Entre18y25,0.0,PUBL,1
100137564,1,0.4441040709331069,17.0,F,CARABAYLLO,LIMA ,LIMA,Apoderado,2,2,SI,NO,MenosDe18,0.0,PUBL,0
100137574,1,0.4308253282396891,18.0,F,RÍMAC,LIMA ,LIMA,Madre,0,2,NO,NO,MenosDe18,1.0,PUBL,1
100137576,0,0.27929769050323605,19.0,M,PUENTE PIEDRA,LIMA ,LIMA,Alumno,1,1,NO,NO,Entre18y25,1.0,PUBL,0
100137577,0,0.20858038498956583,17.0,M,VILLA MARÍA DEL TRIUNFO,LIMA ,LIMA,Padre,2,0,NO,NO,MenosDe18,0.0,PUBL,0
100137578,1,0.9577283141686764,24.0,M,MANANTAY,CORONEL PORTILLO ,UCAYALI,Alumno,6,6,SI,SI,Entre18y25,0.0,PRIV,1
100137584,0,0.24294274587020445,17.0,M,LURIN,LIMA ,LIMA,Madre,3,1,NO,NO,MenosDe18,0.0,PUBL,0
100137585,0,0.28489865015436044,17.0,F,VILLA EL SALVADOR,LIMA ,LIMA,Madre,0,2,NO,NO,MenosDe18,1.0,PUBL,0
100137586,0,0.10919839549393917,17.0,F,SAN BORJA,LIMA ,LIMA,Madre,1,0,NO,NO,MenosDe18,1.0,PRIV,1
100137587,0,0.26286117517928526,18.0,F,PUENTE PIEDRA,LIMA ,LIMA,Apoderado,1,0,NO,NO,MenosDe18,0.0,PUBL,0
100137594,0,0.24114909055888545,18.0,F,VILLA EL SALVADOR,LIMA ,LIMA,Padre,3,1,NO,NO,MenosDe18,0.0,PUBL,0
100137601,1,0.4237003344945293,18.0,F,RÍMAC,LIMA ,LIMA,Apoderado,3,1,NO,NO,MenosDe18,0.0,PRIV,0
100137605,1,0.9267309008859143,18.0,F,SANTIAGO DE SURCO,LIMA ,LIMA,Apoderado,3,7,SI,NO,MenosDe18,1.0,PRIV,1
100137615,0,0.24824408360828226,18.0,F,VILLA MARÍA DEL TRIUNFO,LIMA ,LIMA,Madre,2,0,SI,NO,MenosDe18,0.0,PRIV,0
100137624,0,0.15102710828273358,19.0,F,COMAS,LIMA ,LIMA,Alumno,1,1,NO,NO,Entre18y25,0.0,PUBL,0
100137628,0,0.2298575304405083,18.0,M,VILLA EL SALVADOR,LIMA ,LIMA,Padre,1,0,NO,NO,MenosDe18,0.0,PUBL,0
100137680,0,0.20105768991596323,18.0,M,LURIGANCHO,LIMA ,LIMA,Apoderado,0,0,NO,NO,MenosDe18,0.0,PUBL,0
100137681,0,0.20662674317344384,17.0,F,PUENTE PIEDRA,LIMA ,LIMA,Madre,1,1,SI,NO,MenosDe18,0.0,PUBL,0
100137695,0,0.27611073563735233,18.0,F,CHORRILLOS,LIMA ,LIMA,Apoderado,2,1,NO,NO,MenosDe18,0.0,PUBL,0
100137703,0,0.22192461672829442,18.0,F,VILLA MARÍA DEL TRIUNFO,LIMA ,LIMA,Madre,2,1,NO,NO,MenosDe18,0.0,PUBL,0
100137707,0,0.16630375631540123,17.0,F,CHORRILLOS,LIMA ,LIMA,Padre,2,1,NO,NO,MenosDe18,0.0,PUBL,0
100137711,0,0.06955345397496364,18.0,F,SAN ANTONIO,HUAROCHIRÍ ,LIMA,Apoderado,3,1,NO,NO,MenosDe18,0.0,PUBL,0
100137717,0,0.16937355455862257,23.0,F,SAN MARTÍN DE PORRES,LIMA ,LIMA,Alumno,0,0,NO,NO,Entre18y25,0.0,PUBL,0
100137719,0,0.1708116328986841,21.0,M,VILLA MARÍA DEL TRIUNFO,LIMA ,LIMA,Alumno,0,0,NO,NO,Entre18y25,0.0,PRIV,0
100137724,0,0.20184829467764207,18.0,F,VILLA MARÍA DEL TRIUNFO,LIMA ,LIMA,Madre,1,0,NO,NO,MenosDe18,0.0,PRIV,0
100137728,1,0.8956718216607461,24.0,F,CHORRILLOS,LIMA ,LIMA,Alumno,3,4,SI,NO,Entre18y25,0.0,PRIV,0
100137729,0,0.2669303118409445,19.0,F,SAN JUAN DE MIRAFLORES,LIMA ,LIMA,Alumno,3,2,NO,NO,Entre18y25,0.0,PRIV,0
100137730,1,0.6708174537471376,17.0,M,ATE,LIMA ,LIMA,Padre,4,3,NO,NO,MenosDe18,0.0,PRIV,0
100137734,0,0.18967654224934663,18.0,F,LOS OLIVOS,LIMA ,LIMA,Padre,1,1,NO,NO,MenosDe18,1.0,PRIV,0
100137736,1,0.9380963780210863,19.0,M,PUENTE PIEDRA,LIMA ,LIMA,Alumno,6,6,SI,SI,Entre18y25,0.0,PRIV,0
100137737,0,0.07810527565565643,18.0,M,CAJAMARCA,CAJAMARCA,CAJAMARCA,Apoderado,1,1,NO,NO,MenosDe18,0.0,PRIV,0
100137738,0,0.26833944453508024,18.0,F,ATE,LIMA ,LIMA,Madre,2,1,SI,NO,MenosDe18,1.0,PRIV,0
100137740,0,0.29509714449481134,17.0,M,LOS OLIVOS,LIMA ,LIMA,Padre,3,0,NO,NO,MenosDe18,1.0,PRIV,0
100137746,0,0.12128257885908623,18.0,F,LOS OLIVOS,LIMA ,LIMA,Madre,0,0,NO,NO,MenosDe18,0.0,PRIV,0
100137750,0,0.008027691811546004,17.0,M,CALLAO,PROV. CONST. DEL CALLAO,CALLAO,Madre,2,2,SI,NO,MenosDe18,0.0,PRIV,1
100137770,0,0.35447718039204895,19.0,M,LOS OLIVOS,LIMA ,LIMA,Alumno,3,1,SI,NO,Entre18y25,1.0,PRIV,1
100137771,0,0.14767520266030507,19.0,F,ATE,LIMA ,LIMA,Alumno,1,1,SI,NO,Entre18y25,0.0,PRIV,0
100137779,0,0.16057914361215578,19.0,F,CHORRILLOS,LIMA ,LIMA,Alumno,0,1,NO,NO,Entre18y25,1.0,PRIV,1
100137786,0,0.018195200421359994,18.0,F,ANCÓN,LIMA ,LIMA,Madre,0,0,NO,NO,MenosDe18,0.0,PRIV,0
100137795,1,0.7599742031786524,20.0,F,INDEPENDENCIA,LIMA ,LIMA,Alumno,3,3,SI,NO,Entre18y25,0.0,PRIV,0
100137797,0,0.29908692356244415,21.0,F,PUENTE PIEDRA,LIMA ,LIMA,Alumno,2,0,NO,NO,Entre18y25,1.0,PRIV,1
100137801,0,0.09653766665299417,19.0,F,COMAS,LIMA ,LIMA,Alumno,0,0,NO,NO,Entre18y25,0.0,PRIV,0
100137806,0,0.11211511693056336,18.0,F,ATE,LIMA ,LIMA,Madre,0,0,NO,NO,MenosDe18,0.0,PRIV,0
100137824,1,0.894733500495642,17.0,F,SAN MARTÍN DE PORRES,LIMA ,LIMA,Padre,6,6,SI,SI,MenosDe18,0.0,PRIV,1
100137826,0,0.291534176170869,18.0,F,CHORRILLOS,LIMA ,LIMA,Apoderado,1,0,SI,NO,MenosDe18,0.0,PRIV,0
100137828,0,0.26227925816327885,21.0,F,CALCA,CALCA,CUSCO,Alumno,0,0,NO,NO,Entre18y25,1.0,PRIV,1
100137830,1,0.8424617517094011,17.0,F,LIMA,LIMA ,LIMA,Madre,3,6,SI,NO,MenosDe18,1.0,PUBL,1
100137832,0,0.02203936020218615,17.0,F,SAN BARTOLO,LIMA ,LIMA,Madre,1,1,NO,NO,MenosDe18,0.0,PRIV,0
100137848,0,0.18251800391263706,18.0,F,SANTIAGO DE SURCO,LIMA ,LIMA,Madre,2,1,NO,NO,MenosDe18,0.0,PRIV,0
100137855,1,0.7597749764124633,20.0,F,LA PUNTA,PROV. CONST. DEL CALLAO,CALLAO,Alumno,3,6,SI,NO,Entre18y25,0.0,PRIV,1
100137877,0,0.21211103726285835,17.0,F,CARABAYLLO,LIMA ,LIMA,Madre,2,1,NO,NO,MenosDe18,0.0,PRIV,0
100137882,0,0.2672759402795643,19.0,M,CHORRILLOS,LIMA ,LIMA,Alumno,1,2,NO,NO,Entre18y25,0.0,PRIV,0
100137894,0,0.18930955876555636,20.0,M,CARABAYLLO,LIMA ,LIMA,Alumno,0,0,NO,NO,Entre18y25,0.0,PRIV,0
100137897,0,0.14636288097630776,19.0,F,COMAS,LIMA ,LIMA,Alumno,0,0,NO,NO,Entre18y25,1.0,PRIV,0
100137900,0,0.36798998566589164,19.0,M,ANCÓN,LIMA ,LIMA,Alumno,3,4,SI,NO,Entre18y25,0.0,PRIV,0
100137904,0,0.15273810607578084,17.0,M,VILLA MARÍA DEL TRIUNFO,LIMA ,LIMA,Madre,0,1,SI,NO,MenosDe18,0.0,PRIV,0
100137907,0,0.02855458852321409,18.0,F,BARRANCA,BARRANCA ,LIMA,Madre,0,0,NO,NO,MenosDe18,0.0,PUBL,0
100137918,1,0.8269832634160866,18.0,F,CARABAYLLO,LIMA ,LIMA,Apoderado,3,3,SI,NO,MenosDe18,0.0,PRIV,0
100137919,0,0.01694346413024789,21.0,F,ANCÓN,LIMA ,LIMA,Alumno,0,1,NO,NO,Entre18y25,0.0,PRIV,0
100137923,1,0.963319956704827,18.0,M,CARABAYLLO,LIMA ,LIMA,Apoderado,6,7,SI,SI,MenosDe18,1.0,PRIV,1
100137938,0,0.19791330891474535,19.0,F,SAN JUAN DE MIRAFLORES,LIMA ,LIMA,Alumno,1,2,NO,NO,Entre18y25,0.0,PRIV,0
100137967,0,0.36167642796861205,19.0,M,LURIN,LIMA ,LIMA,Alumno,2,2,SI,NO,Entre18y25,1.0,PRIV,0
100137973,0,0.20527948340400753,22.0,M,ATE,LIMA ,LIMA,Alumno,1,1,NO,NO,Entre18y25,0.0,PRIV,0
100137974,0,0.3734092270879198,18.0,M,AUCALLAMA,HUARAL ,LIMA,Madre,3,2,NO,NO,MenosDe18,0.0,PRIV,1
100137979,0,0.3830375053247497,17.0,M,PUENTE PIEDRA,LIMA ,LIMA,Madre,3,2,SI,NO,MenosDe18,0.0,PRIV,1
100138004,1,0.9277978212375434,21.0,F,PUENTE PIEDRA,LIMA ,LIMA,Alumno,6,7,SI,SI,Entre18y25,1.0,PRIV,1
100138013,1,0.923917303496786,18.0,F,SAN JUAN DE MIRAFLORES,LIMA ,LIMA,Apoderado,4,4,SI,NO,MenosDe18,1.0,PRIV,1
100138014,0,0.29967610509039816,18.0,F,COMAS,LIMA ,LIMA,Madre,3,2,NO,NO,MenosDe18,0.0,PRIV,0
100138018,0,0.16880767932665566,21.0,F,PUCUSANA,LIMA ,LIMA,Alumno,1,1,NO,NO,Entre18y25,1.0,PRIV,0
100138019,0,0.2051623569563217,17.0,F,ATE,LIMA ,LIMA,Madre,3,0,NO,NO,MenosDe18,0.0,PRIV,0
100138037,1,0.8852607413654608,18.0,F,SAN JUAN DE LURIGANCHO,LIMA ,LIMA,Padre,4,5,SI,NO,MenosDe18,0.0,PRIV,1
100138040,0,0.16619676207757833,17.0,M,INDEPENDENCIA,LIMA ,LIMA,Madre,0,0,NO,NO,MenosDe18,0.0,PRIV,0
100138042,0,0.1574129222673026,18.0,F,CHORRILLOS,LIMA ,LIMA,Apoderado,0,1,NO,NO,MenosDe18,0.0,PRIV,0
100138043,0,0.20970762522866956,20.0,M,VILLA EL SALVADOR,LIMA ,LIMA,Alumno,1,1,NO,NO,Entre18y25,0.0,PRIV,0
100138051,0,0.31296522839518587,34.0,F,SAN MARTÍN DE PORRES,LIMA ,LIMA,Alumno,0,0,NO,NO,Mayor25,0.0,PRIV,0
100138056,0,0.14583193182040818,18.0,F,LURIN,LIMA ,LIMA,Madre,1,1,NO,NO,MenosDe18,0.0,PRIV,1
100138059,1,0.9918737596720211,18.0,M,COMAS,LIMA ,LIMA,Apoderado,4,6,SI,SI,MenosDe18,0.0,PRIV,0
100138063,0,0.1434468385482537,18.0,F,CHORRILLOS,LIMA ,LIMA,Madre,0,0,NO,NO,MenosDe18,0.0,PRIV,0
100138087,1,0.8425347620584293,18.0,M,CARAZ,HUAYLAS,ÁNCASH,Apoderado,3,3,SI,NO,MenosDe18,0.0,PRIV,1
100138100,0,0.027919152810462453,18.0,M,SANTA ANITA,LIMA ,LIMA,Apoderado,2,1,NO,NO,MenosDe18,0.0,PRIV,0
100138135,0,0.1797940317621369,28.0,F,COMAS,LIMA ,LIMA,Alumno,0,0,NO,NO,Mayor25,0.0,PRIV,0
100138138,0,0.26565445765503115,27.0,M,SAN JUAN DE MIRAFLORES,LIMA ,LIMA,Alumno,2,1,NO,NO,Mayor25,0.0,PRIV,0
100138142,0,0.08468913596305244,18.0,M,LIMA,LIMA ,LIMA,Apoderado,1,0,NO,NO,MenosDe18,0.0,PRIV,0
100138143,0,0.18859027274123183,20.0,F,LOS OLIVOS,LIMA ,LIMA,Alumno,2,1,SI,NO,Entre18y25,0.0,PRIV,0
100138147,0,0.01566665706064092,18.0,F,MIRAFLORES,LIMA ,LIMA,Padre,2,1,NO,NO,MenosDe18,0.0,PRIV,0
100138151,0,0.1434468385482537,18.0,F,CHORRILLOS,LIMA ,LIMA,Madre,0,0,NO,NO,MenosDe18,0.0,PRIV,0
100138153,1,0.9884720842476995,18.0,M,COMAS,LIMA ,LIMA,Madre,3,6,SI,SI,MenosDe18,0.0,PUBL,1
100138154,0,0.209608639427716,19.0,M,VENTANILLA,PROV. CONST. DEL CALLAO,CALLAO,Alumno,2,0,SI,NO,Entre18y25,0.0,PRIV,0
100138155,1,0.7874599810908693,23.0,F,PUENTE PIEDRA,LIMA ,LIMA,Alumno,3,3,SI,NO,Entre18y25,0.0,PRIV,1
100138156,0,0.18892004213362953,23.0,M,LOS OLIVOS,LIMA ,LIMA,Alumno,0,0,NO,NO,Entre18y25,0.0,PRIV,0
100138158,0,0.3824824602298566,18.0,F,SAN MARTÍN DE PORRES,LIMA ,LIMA,Apoderado,3,2,SI,NO,MenosDe18,0.0,PRIV,1
100138172,0,0.093895528473376,16.0,F,LURIGANCHO,LIMA ,LIMA,Madre,0,0,NO,NO,MenosDe18,0.0,PRIV,0
100138185,1,0.9778171497516226,32.0,M,SAN MARTÍN DE PORRES,LIMA ,LIMA,Alumno,6,6,SI,SI,Mayor25,0.0,PRIV,1
100138191,0,0.2818392658661847,18.0,F,VENTANILLA,PROV. CONST. DEL CALLAO,CALLAO,Apoderado,2,2,NO,NO,MenosDe18,0.0,PRIV,0
100138222,0,0.17402627866740605,18.0,M,BREÑA,LIMA ,LIMA,Padre,2,0,NO,NO,MenosDe18,0.0,PUBL,0
100138225,0,0.35726939608776886,18.0,M,VILLA MARÍA DEL TRIUNFO,LIMA ,LIMA,Madre,2,2,NO,NO,MenosDe18,0.0,PUBL,0
100138227,0,0.0038758819830647944,22.0,M,CALLAO,PROV. CONST. DEL CALLAO,CALLAO,Alumno,0,0,NO,NO,Entre18y25,0.0,PRIV,0
100138228,0,0.2013703214623815,17.0,M,SANTIAGO DE SURCO,LIMA ,LIMA,Madre,1,0,NO,NO,MenosDe18,0.0,PRIV,0
100138257,0,0.10302335908743246,17.0,F,COMAS,LIMA ,LIMA,Madre,0,0,NO,NO,MenosDe18,0.0,PRIV,0
100138268,0,0.2920879957030145,18.0,M,RÍMAC,LIMA ,LIMA,Padre,1,0,NO,NO,MenosDe18,0.0,PRIV,1
100138270,1,0.7569333914991765,17.0,F,PACHACAMAC,LIMA ,LIMA,Madre,3,7,SI,NO,MenosDe18,1.0,PRIV,1
100138272,1,0.842422874993704,17.0,M,EL AGUSTINO,LIMA ,LIMA,Padre,4,6,SI,NO,MenosDe18,0.0,PRIV,1
100138274,0,0.11766666183432384,17.0,F,ATE,LIMA ,LIMA,Padre,1,0,NO,NO,MenosDe18,0.0,PRIV,0
100138278,1,0.7516842365810313,22.0,F,SAN JUAN DE MIRAFLORES,LIMA ,LIMA,Alumno,3,3,SI,NO,Entre18y25,0.0,PRIV,0
100138282,1,0.9580306205007424,24.0,F,SAN JUAN DE MIRAFLORES,LIMA ,LIMA,Alumno,6,6,SI,SI,Entre18y25,0.0,PRIV,1
100138283,1,0.8425466037190396,18.0,F,INDEPENDENCIA,PISCO ,ICA,Apoderado,2,2,SI,NO,MenosDe18,0.0,PRIV,1
100138284,1,0.6141651154886102,22.0,M,SAN JUAN DE LURIGANCHO,LIMA ,LIMA,Alumno,4,2,SI,NO,Entre18y25,0.0,PUBL,1
100138287,0,0.1515784206851197,21.0,F,SAN JUAN DE LURIGANCHO,LIMA ,LIMA,Alumno,0,0,NO,NO,Entre18y25,0.0,PRIV,0
100138289,0,0.15393794425428717,17.0,F,COMAS,LIMA ,LIMA,Madre,1,0,NO,NO,MenosDe18,0.0,PRIV,0
100138320,1,0.9544136883386332,27.0,F,SAN JUAN DE MIRAFLORES,LIMA ,LIMA,Alumno,6,6,SI,SI,Mayor25,0.0,PRIV,1
100138332,1,0.9769523402174376,18.0,M,HUARAL,HUARAL ,LIMA,Apoderado,6,6,SI,SI,MenosDe18,0.0,PUBL,1
100138350,0,0.1504252222380273,19.0,F,SAN JUAN DE MIRAFLORES,LIMA ,LIMA,Alumno,1,0,NO,NO,Entre18y25,0.0,PRIV,0
100138353,0,0.1098197741259325,19.0,F,ATE,LIMA ,LIMA,Alumno,0,0,NO,NO,Entre18y25,0.0,PUBL,0
100138362,0,0.13976156850751612,18.0,M,SAN JUAN DE MIRAFLORES,LIMA ,LIMA,Padre,0,1,SI,NO,MenosDe18,0.0,PUBL,1
100138377,0,0.24392745155256557,19.0,F,VILLA MARÍA DEL TRIUNFO,LIMA ,LIMA,Alumno,2,0,SI,NO,Entre18y25,0.0,PUBL,0
100138395,1,0.5,36.0,F,SAN JUAN DE LURIGANCHO,LIMA ,LIMA,Alumno,0,0,NO,NO,Mayor25,0.0,PUBL,1
100138396,0,0.14094041966225093,19.0,F,SAN JUAN DE LURIGANCHO,LIMA ,LIMA,Alumno,0,0,NO,NO,Entre18y25,0.0,PUBL,0
100138399,0,0.051729684500576155,18.0,M,SURQUILLO,LIMA ,LIMA,Madre,2,2,NO,NO,MenosDe18,0.0,PRIV,0
100138401,1,0.9473843162725339,17.0,F,COMAS,LIMA ,LIMA,Madre,5,5,SI,SI,MenosDe18,0.0,PUBL,1
100138405,0,0.03977073377547122,17.0,M,LIMA,LIMA ,LIMA,Madre,0,0,NO,NO,MenosDe18,0.0,PRIV,0
100138408,0,0.32321104347933466,31.0,F,LOS OLIVOS,LIMA ,LIMA,Alumno,1,1,NO,NO,Mayor25,0.0,PRIV,0
100138409,0,0.3305475813637164,18.0,M,ATE,LIMA ,LIMA,Apoderado,3,1,SI,NO,MenosDe18,0.0,PRIV,0
100138412,0,0.0038613981437248,17.0,M,CALLAO,PROV. CONST. DEL CALLAO,CALLAO,Madre,1,1,NO,NO,MenosDe18,0.0,PRIV,0
100138414,0,0.13808774706786883,17.0,F,LURIN,LIMA ,LIMA,Madre,2,1,NO,NO,MenosDe18,0.0,PRIV,0
100138415,0,0.03449037821291981,20.0,F,SAN BARTOLO,LIMA ,LIMA,Alumno,3,1,NO,NO,Entre18y25,0.0,PRIV,1
100138417,0,0.20527948340400753,22.0,M,ATE,LIMA ,LIMA,Alumno,1,1,NO,NO,Entre18y25,0.0,PRIV,0
100138431,1,0.9744531006149301,30.0,F,CHORRILLOS,LIMA ,LIMA,Alumno,6,6,SI,SI,Mayor25,0.0,PRIV,1
100138439,1,0.9751897222056203,18.0,M,INDEPENDENCIA,LIMA ,LIMA,Apoderado,4,6,SI,NO,MenosDe18,0.0,PUBL,1
100138445,1,0.8133166583974504,17.0,M,CHORRILLOS,LIMA ,LIMA,Padre,3,4,SI,NO,MenosDe18,0.0,PRIV,1
100138446,0,0.1790893058004047,19.0,F,COMAS,LIMA ,LIMA,Alumno,2,0,NO,NO,Entre18y25,0.0,PUBL,0
100138452,0,0.0703089317037833,19.0,F,EL AGUSTINO,LIMA ,LIMA,Alumno,1,0,NO,NO,Entre18y25,0.0,PRIV,0
100138454,1,0.4918225106262533,42.0,M,ANCÓN,LIMA ,LIMA,Alumno,4,1,SI,NO,Mayor25,0.0,PUBL,1
100138460,0,0.15921775134016464,19.0,F,SAN JUAN DE LURIGANCHO,LIMA ,LIMA,Alumno,1,1,NO,NO,Entre18y25,0.0,PRIV,0
100138463,0,0.18243471490718768,18.0,F,ATE,LIMA ,LIMA,Apoderado,1,1,NO,NO,MenosDe18,0.0,PRIV,0
100138472,0,0.21148421333080364,17.0,M,VILLA MARÍA DEL TRIUNFO,LIMA ,LIMA,Madre,1,0,NO,NO,MenosDe18,0.0,PRIV,1
100138486,1,0.7142075987903089,19.0,F,VILLA EL SALVADOR,LIMA ,LIMA,Alumno,3,3,SI,NO,Entre18y25,0.0,PRIV,0
100138488,0,0.042250362164576255,19.0,F,LIMA,LIMA ,LIMA,Alumno,1,1,NO,NO,Entre18y25,0.0,PRIV,0
100138491,0,0.04230995104136985,20.0,M,SUPE,BARRANCA ,LIMA,Alumno,1,0,NO,NO,Entre18y25,0.0,PRIV,0
100138496,0,0.21558368094860572,17.0,F,ATE,LIMA ,LIMA,Madre,3,1,SI,NO,MenosDe18,0.0,PRIV,0
100138498,0,0.19975078872189872,22.0,M,SAN MARTÍN DE PORRES,LIMA ,LIMA,Alumno,1,1,NO,NO,Entre18y25,0.0,PRIV,1
100138501,0,0.20962534601407018,18.0,F,SANTIAGO DE SURCO,LIMA ,LIMA,Apoderado,1,1,NO,NO,MenosDe18,0.0,PRIV,0
100138502,0,0.1434290686558045,18.0,F,COMAS,LIMA ,LIMA,Apoderado,0,0,NO,NO,MenosDe18,0.0,PRIV,0
100138505,1,0.8211802145275251,24.0,M,COMAS,LIMA ,LIMA,Alumno,3,3,SI,NO,Entre18y25,0.0,PRIV,1
100138508,0,0.1604941496290872,23.0,F,SAN JUAN DE MIRAFLORES,LIMA ,LIMA,Alumno,0,0,NO,NO,Entre18y25,0.0,PRIV,0
100138509,0,0.14283430060319677,18.0,M,LURIN,LIMA ,LIMA,Apoderado,0,1,NO,NO,MenosDe18,0.0,PRIV,0
100138519,0,0.20972033839524348,20.0,F,SAN MARTÍN DE PORRES,LIMA ,LIMA,Alumno,3,0,NO,NO,Entre18y25,0.0,PRIV,0
100138521,0,0.08406360125593067,19.0,F,SAN BORJA,LIMA ,LIMA,Alumno,3,1,NO,NO,Entre18y25,0.0,PRIV,0
100138523,0,0.05616563538001417,18.0,F,SANTA CRUZ DE COCACHACRA,HUAROCHIRÍ ,LIMA,Madre,2,1,NO,NO,MenosDe18,1.0,PRIV,0
100138524,1,0.8047251828693327,18.0,F,VILLA EL SALVADOR,LIMA ,LIMA,Madre,4,3,SI,NO,MenosDe18,0.0,PRIV,1
100138525,0,0.3994679043353916,19.0,M,VILLA EL SALVADOR,LIMA ,LIMA,Alumno,3,2,SI,NO,Entre18y25,0.0,PRIV,0
100138529,0,0.3563790718904901,26.0,M,ATE,LIMA ,LIMA,Alumno,3,0,NO,NO,Mayor25,0.0,PUBL,0
100138530,1,0.842474862970414,17.0,M,SAN MARCOS,HUARI,ÁNCASH,Padre,6,6,SI,SI,MenosDe18,0.0,PRIV,1
100138531,0,0.004214500316055618,18.0,F,CALLAO,PROV. CONST. DEL CALLAO,CALLAO,Madre,0,0,NO,NO,MenosDe18,1.0,PRIV,0
100138543,0,0.32341984833957704,23.0,F,LOS OLIVOS,LIMA ,LIMA,Alumno,3,1,SI,NO,Entre18y25,0.0,PRIV,0
100138547,1,0.677578470964509,19.0,F,VILLA MARÍA DEL TRIUNFO,LIMA ,LIMA,Alumno,1,3,NO,NO,Entre18y25,1.0,PRIV,0
100138549,1,0.9019198819906681,18.0,M,SAN JUAN DE LURIGANCHO,LIMA ,LIMA,Madre,2,4,SI,NO,MenosDe18,1.0,PUBL,1
100138552,0,0.19477608651713713,17.0,M,ATE,LIMA ,LIMA,Padre,2,2,NO,NO,MenosDe18,0.0,PRIV,1
100138553,1,0.9280036180609657,19.0,F,ATE,LIMA ,LIMA,Alumno,6,6,SI,SI,Entre18y25,0.0,PUBL,1
100138555,1,0.448245342556581,22.0,F,CHORRILLOS,LIMA ,LIMA,Alumno,2,0,SI,NO,Entre18y25,1.0,PUBL,1
100138560,1,0.9351399920763945,19.0,F,VILLA EL SALVADOR,LIMA ,LIMA,Alumno,6,6,SI,SI,Entre18y25,0.0,PRIV,1
100138591,1,0.9452998501284395,19.0,F,SAN MIGUEL,LIMA ,LIMA,Apoderado,4,6,SI,NO,Entre18y25,0.0,PUBL,1
100138595,0,0.11134020324440916,18.0,F,SAN MIGUEL,LIMA ,LIMA,Apoderado,0,0,NO,NO,MenosDe18,0.0,PUBL,0
100138599,1,0.4138307628688584,31.0,F,VILLA EL SALVADOR,LIMA ,LIMA,Alumno,1,1,NO,NO,Mayor25,0.0,PUBL,0
